Id,SampleEventId,InputFileId,SpecConductivity,pHValue,DO,DOUnits,DOC,DOCUnits,NH4,NH4Units,SRP,SRPUnits,NO3,NO3Units,TDN,TDNUnits,TN,TNUnits,TDP,TDPUnits,TP,TPUnits,OtherElementsReported,StatisticalPooling,SampleSize,WaterSampleId,Notes
356,605,2,101.7,7.77,NA,NA,99.58,umol_L,-999999999,umol_L,-999999999,umol_L,29,umol_L,35.01,umol_L,38.04,umol_L,0.58,umol_L,1.2,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20170523""]}","{""sample date and time"":[""2017-05-23T12:45:00""]}"
357,606,2,102.5,7.715,NA,NA,117.8,umol_L,10.4,umol_L,-999999999,umol_L,31.2,umol_L,42.55,umol_L,43.77,umol_L,0.31,umol_L,0.978,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20170613""]}","{""sample date and time"":[""2017-06-13T12:30:00""]}"
358,607,2,104.8,7.74,NA,NA,135.7,umol_L,6.4,umol_L,1.2,umol_L,29.2,umol_L,35.72,umol_L,43.27,umol_L,0.859,umol_L,0.94,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20170620""]}","{""sample date and time"":[""2017-06-20T12:43:00""]}"
359,608,2,109.3,7.813333,NA,NA,180.27777778,umol_L,-999999999,umol_L,11,umol_L,22.84974475,umol_L,29.6411107,umol_L,32.61188697,umol_L,0.097,umol_L,4.123,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20170724""]}","{""sample date and time"":[""2017-07-24T13:03:00""]}"
360,609,2,111.1,7.915,NA,NA,232,umol_L,-999999999,umol_L,1.2,umol_L,24.82,umol_L,31.66,umol_L,32.4,umol_L,1.18,umol_L,4.439,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20170808""]}","{""sample date and time"":[""2017-08-08T12:37:00""]}"
361,610,2,102.3,7.77,NA,NA,166.6,umol_L,-999999999,umol_L,1.3,umol_L,18.09,umol_L,18.98,umol_L,20,umol_L,0.843,umol_L,1.85,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20170821""]}","{""sample date and time"":[""2017-08-21T13:38:00""]}"
362,611,2,145.2,7.8,NA,NA,164.4,umol_L,6.88,umol_L,1.1,umol_L,11.74,umol_L,-999999999,umol_L,-999999999,umol_L,1.02,umol_L,1.3,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20170919""]}","{""sample date and time"":[""2017-09-19T14:37:00""]}"
363,612,2,116.1,7.775,NA,NA,164.3,umol_L,6.46,umol_L,-999999999,umol_L,6.63,umol_L,-999999999,umol_L,-999999999,umol_L,1.2,umol_L,3,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20171003""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-10-03T12:41:00""]}"
364,613,2,108.2,7.62,NA,NA,332.1,umol_L,7.21,umol_L,1.1,umol_L,-999999999,umol_L,18.6,umol_L,15.26,umol_L,0.71,umol_L,5.84,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20171010""]}","{""sample date and time"":[""2017-10-10T13:00:00""]}"
365,614,2,108.9,7.795,NA,NA,146.2,umol_L,8.27,umol_L,-999999999,umol_L,30.88,umol_L,-999999999,umol_L,-999999999,umol_L,0.32,umol_L,0.68,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20171120""]}","{""sample date and time"":[""2017-11-20T13:47:00""]}"
366,615,2,125.6,7.765,NA,NA,123.8,umol_L,7.87,umol_L,-999999999,umol_L,8.477,umol_L,-999999999,umol_L,-999999999,umol_L,0.68,umol_L,0.71,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20171128""]}","{""sample date and time"":[""2017-11-28T15:22:00""]}"
367,616,2,114.7,7.73,NA,NA,142.3,umol_L,7.463,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.39,umol_L,0.48,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20171206""]}","{""sample date and time"":[""2017-12-06T16:01:00""]}"
368,617,2,101.9,7.795,NA,NA,115,umol_L,14.36,umol_L,-999999999,umol_L,13.33,umol_L,-999999999,umol_L,NA,NA,0.48,umol_L,NA,NA,TRUE,NA,NA,"{""parentSampleID"":[""POSE.SS.20171212""]}","{""sample date and time"":[""2017-12-12T15:59:00""]}"
514,763,2,66.4,4.49,NA,NA,69,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,24.1,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20140115""]}",",  ,  ,  , , , {""externalLabDataByAnalyte"":[""Source value of NH4-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1"":[""Source value of NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.2"":[""Source value of NO3+NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.3"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.4"":[""Source value of TDP may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.5"":[""Source value of TN may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1.1"":[""Source value of TP may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2014-01-15T14:50:00""]}"
515,764,2,67,4.205,NA,NA,78,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,8.21,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20140211""]}",",  ,  ,  , , , {""externalLabDataByAnalyte"":[""Source value of NH4-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1"":[""Source value of NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.2"":[""Source value of NO3+NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.3"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.4"":[""Source value of TDP may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.5"":[""Source value of TN may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1.1"":[""Source value of TP may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2014-02-11T15:00:00""]}"
516,765,2,62.6,4.4,NA,NA,87.5,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,7.5,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20140311""]}",",  ,  ,  , , , {""externalLabDataByAnalyte"":[""Source value of NH4-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1"":[""Source value of NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.2"":[""Source value of NO3+NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.3"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.4"":[""Source value of TDP may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.5"":[""Source value of TN may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1.1"":[""Source value of TP may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2014-03-11T13:50:00""]}"
517,766,2,60.3,5.025,NA,NA,45,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,8.36,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20140415""]}",",  ,  ,  , , , {""externalLabDataByAnalyte"":[""Source value of NH4-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1"":[""Source value of NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.2"":[""Source value of NO3+NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.3"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.4"":[""Source value of TDP may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.5"":[""Source value of TN may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1.1"":[""Source value of TP may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2014-04-15T13:30:00""]}"
518,767,2,59.7,4.34,NA,NA,23,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,4.9,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20140513""]}",",  ,  ,  , , , {""externalLabDataByAnalyte"":[""Source value of NH4-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1"":[""Source value of NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.2"":[""Source value of NO3+NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.3"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.4"":[""Source value of TDP may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.5"":[""Source value of TN may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1.1"":[""Source value of TP may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2014-05-13T14:00:00""]}"
519,768,2,57.1,4.365,NA,NA,32,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20140603""]}",",  ,  ,  ,  , , , {""externalLabDataByAnalyte"":[""Source value of NH4-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1"":[""Source value of NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.2"":[""Source value of NO3+NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.3"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.4"":[""Source value of TDN may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.5"":[""Source value of TDP may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.6"":[""Source value of TN may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1.1"":[""Source value of TP may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2014-06-03T14:15:00""]}"
520,769,2,46.4,4.896667,NA,NA,137.9,umol_L,-999999999,umol_L,1.9,umol_L,-999999999,umol_L,14.24,umol_L,14.7,umol_L,0.032,umol_L,0.097,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20161213""]}","{""sample date and time"":[""2016-12-13T16:41:00""]}"
521,770,2,47,4.85,NA,NA,104,umol_L,5.9,umol_L,-999999999,umol_L,-999999999,umol_L,12.75,umol_L,9.119,umol_L,0.11,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20170502""]}","{""sample date and time"":[""2017-05-02T13:45:00""]}"
522,771,2,43.3,4.7525,NA,NA,133.1,umol_L,6.2,umol_L,-999999999,umol_L,-999999999,umol_L,7.813,umol_L,10.59529262,umol_L,0.36590109,umol_L,0.43047187,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20170608""]}","{""sample date and time"":[""2017-06-08T14:04:00""]}"
523,772,2,41.3,5.06,NA,NA,162.4,umol_L,10.4,umol_L,-999999999,umol_L,-999999999,umol_L,9.07,umol_L,141,umol_L,-999999999,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20170627""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-06-27T12:51:00""]}"
524,773,2,39.1,5.49,NA,NA,195.1,umol_L,3.88,umol_L,1.2,umol_L,-999999999,umol_L,10.7,umol_L,11.5,umol_L,0.097,umol_L,0.13,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20170802""]}","{""sample date and time"":[""2017-08-02T13:04:00""]}"
525,774,2,36,4.916667,NA,NA,171,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,10.79286829,umol_L,13.18520014,umol_L,0.084,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20170905""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-09-05T13:30:00""]}"
526,775,2,30.2,5.53,NA,NA,207.6,umol_L,9.991,umol_L,-999999999,umol_L,-999999999,umol_L,13.6,umol_L,16.36,umol_L,0.19,umol_L,0.9,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20171010""]}","{""sample date and time"":[""2017-10-10T14:03:00""]}"
527,776,2,32.1,5.315,NA,NA,194.9,umol_L,9.184,umol_L,-999999999,umol_L,-999999999,umol_L,7.277,umol_L,8.741,umol_L,0.065,umol_L,0.13,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20171107""]}","{""sample date and time"":[""2017-11-07T16:05:00""]}"
528,777,2,33.8,5.21,NA,NA,214.7,umol_L,7.791,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.13,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.C0.20171205""]}","{""sample date and time"":[""2017-12-05T15:57:00""]}"
590,839,2,58.7,4.35,NA,NA,27,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BARC.IN.20140603""]}",",  ,  ,  ,  , , , {""externalLabDataByAnalyte"":[""Source value of NH4-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1"":[""Source value of NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.2"":[""Source value of NO3+NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.3"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.4"":[""Source value of TDN may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.5"":[""Source value of TDP may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.6"":[""Source value of TN may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1.1"":[""Source value of TP may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2014-06-03T14:30:00""]}"
591,840,2,95.5,7.485,NA,NA,397.7,umol_L,-999999999,umol_L,-999999999,umol_L,31.6,umol_L,45.65,umol_L,52.54,umol_L,1.1,umol_L,1.1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""FLNT.C0.20170411""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-04-11T14:35:00""]}"
592,841,2,139.7,7.815,NA,NA,270.3,umol_L,-999999999,umol_L,-999999999,umol_L,60.3,umol_L,71.3,umol_L,79.168,umol_L,0.9,umol_L,1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""FLNT.C0.20170418""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-04-18T14:15:00""]}"
593,842,2,150.8,7.91,NA,NA,272.2,umol_L,4,umol_L,-999999999,umol_L,70.5,umol_L,74.06,umol_L,13.13,umol_L,0.856,umol_L,1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""FLNT.C0.20170425""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-04-25T14:04:00""]}"
594,843,2,145.8,7.855,NA,NA,207.3,umol_L,-999999999,umol_L,-999999999,umol_L,61,umol_L,67.3,umol_L,70.22,umol_L,1.15,umol_L,1.3,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""FLNT.C0.20170516""]}","{""sample date and time"":[""2017-05-16T10:30:00""]}"
595,844,2,134.8,7.785,NA,NA,349.8,umol_L,6,umol_L,-999999999,umol_L,57.3,umol_L,67.87,umol_L,68.58,umol_L,0.11,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""FLNT.C0.20170620""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-06-20T14:25:00""]}"
596,845,2,110.9,7.75,NA,NA,286,umol_L,-999999999,umol_L,-999999999,umol_L,46.3,umol_L,55.85,umol_L,59.82,umol_L,-999999999,umol_L,0.878,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""FLNT.C0.20170711""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-07-11T14:15:00""]}"
597,846,2,NA,7.835,NA,NA,348.6,umol_L,-999999999,umol_L,1.1,umol_L,48,umol_L,57.04,umol_L,57.47,umol_L,0.21,umol_L,2.63,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""FLNT.C0.20170808""]}","{""sample date and time"":[""2017-08-08T15:00:00""]}"
598,847,2,NA,7.755,NA,NA,280.6,umol_L,-999999999,umol_L,1.1,umol_L,35.56,umol_L,35.98,umol_L,40.12,umol_L,0.475,umol_L,2.67,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""FLNT.C0.20170816""]}","{""sample date and time"":[""2017-08-16T14:25:00""]}"
599,848,2,127.2,7.681667,NA,NA,249.61111111,umol_L,8.33150397,umol_L,-999999999,umol_L,34.65191523,umol_L,29.88391453,umol_L,24.82074054,umol_L,0.45630019,umol_L,0.52,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""FLNT.C0.20170914""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-09-14T14:59:00""]}"
600,849,2,123.7,7.735,NA,NA,282.6,umol_L,7.805,umol_L,1.2,umol_L,35.11,umol_L,40.45,umol_L,42.86,umol_L,0.77,umol_L,2.1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""FLNT.C0.20171017""]}","{""sample date and time"":[""2017-10-17T15:01:00""]}"
601,850,2,125.2,7.765,NA,NA,239.6,umol_L,8.227,umol_L,-999999999,umol_L,-999999999,umol_L,32.27,umol_L,37.05,umol_L,0.097,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""FLNT.C0.20171114""]}","{""sample date and time"":[""2017-11-14T15:23:00""]}"
602,851,2,113.3,7.67,NA,NA,234.8,umol_L,7.991,umol_L,-999999999,umol_L,41.79,umol_L,44.83,umol_L,49.82,umol_L,0.9,umol_L,1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""FLNT.C0.20171228""]}","{""sample date and time"":[""2017-12-28T14:48:00""]}"
703,952,2,90.8,4.655,NA,NA,5040,umol_L,9.36,umol_L,0.17,umol_L,4.14194769,umol_L,169,umol_L,163,umol_L,0.917,umol_L,1.07,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20140116""]}","{""sample date and time"":[""2014-01-16T15:10:00""]}"
704,953,2,88.4,4.745,NA,NA,3710,umol_L,7.1,umol_L,0.15,umol_L,4.6,umol_L,185,umol_L,155,umol_L,0.894,umol_L,1.24,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20140211""]}","{""sample date and time"":[""2014-02-11T16:55:00""]}"
705,954,2,86.3,4.7,NA,NA,4940,umol_L,3.61,umol_L,-999999999,umol_L,3.1,umol_L,146,umol_L,146,umol_L,0.923,umol_L,1.27,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20140311""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2014-03-11T15:40:00""]}"
706,955,2,82.7,4.55,NA,NA,4880,umol_L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20140415""]}","{""sample date and time"":[""2014-04-15T14:10:00""]}"
707,956,2,80,4.54,NA,NA,4880,umol_L,1.65,umol_L,-999999999,umol_L,-999999999,umol_L,149,umol_L,151,umol_L,0.814,umol_L,1.12,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20140513""]}",", {""externalLabDataByAnalyte"":[""Source value of NO3+NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2014-05-13T15:20:00""]}"
708,957,2,77,4.793333,NA,NA,2822,umol_L,17.7,umol_L,2.2,umol_L,-999999999,umol_L,81.27,umol_L,85.98,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20161031""]}","{""sample date and time"":[""2016-10-31T13:30:00""]}"
709,958,2,82.9,4.783333,NA,NA,3028,umol_L,4.5,umol_L,3.36,umol_L,-999999999,umol_L,83.62,umol_L,89.69,umol_L,0.065,umol_L,0.097,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20161205""]}","{""sample date and time"":[""2016-12-05T15:50:00""]}"
710,959,2,93.4,4.88,NA,NA,3103,umol_L,5.1,umol_L,-999999999,umol_L,-999999999,umol_L,101.2,umol_L,109,umol_L,0.42,umol_L,0.61,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20170501""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-05-01T14:36:00""]}"
711,960,2,93.7,4.845,NA,NA,2887,umol_L,7.3079192,umol_L,-999999999,umol_L,-999999999,umol_L,92.27,umol_L,95.31240542,umol_L,0.17218875,umol_L,1.4,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20170606""]}","{""sample date and time"":[""2017-06-06T13:57:00""]}"
712,961,2,95.4,4.945,NA,NA,3272,umol_L,12.9,umol_L,1.3,umol_L,-999999999,umol_L,105.9,umol_L,114.6,umol_L,0.039,umol_L,0.68,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20170626""]}","{""sample date and time"":[""2017-06-26T14:19:00""]}"
713,962,2,81.1,4.63,NA,NA,4099,umol_L,19.8,umol_L,2.8,umol_L,4.1,umol_L,133.2,umol_L,129.5,umol_L,2.62,umol_L,3.432,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20170801""]}","{""sample date and time"":[""2017-08-01T14:10:00""]}"
714,963,2,77.7,4.428333,NA,NA,4018,umol_L,25.1540007,umol_L,2.99177952,umol_L,-999999999,umol_L,144.99197338,umol_L,139.08,umol_L,1.79399153,umol_L,1.92636163,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20170904""]}","{""sample date and time"":[""2017-09-04T14:18:00""]}"
715,964,2,58.8,4.59,NA,NA,441.5,umol_L,90.816,umol_L,5.07,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,4.88,umol_L,7.07,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""SUGG.C0.20171003""]}","{""sample date and time"":[""2017-10-03T14:10:00""]}"
